# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
9/13/2013 2:00,133,211,323,432,601,752,804,887,941,970,970,970,951,896,816,642,525,409,317,260,276,368,486,748,995,1222,1249,1140,1033,876,725,577,426,313,219,144,82,37,13,7,6,27,74,126,185,241,271,295,300,266,189,122,91,77,82,88,93,96,86,71,55,49,36,45,73,284,613,1000,1587,2241,2740,3075
9/13/2013 3:00,190,331,485,627,797,886,962,980,992,1001,990,966,916,832,720,529,405,311,252,264,344,470,715,969,1174,1216,1142,1032,872,734,584,444,316,215,139,80,38,12,7,8,30,79,131,188,241,280,292,303,267,186,125,94,81,85,93,92,94,88,71,55,47,39,42,73,265,599,1008,1570,2216,2715,3029,3316
9/13/2013 4:00,328,486,648,738,846,903,947,972,981,981,957,913,823,722,591,405,310,252,267,343,470,717,962,1186,1223,1146,1025,869,729,577,446,325,220,141,81,39,13,7,8,31,78,136,191,241,281,299,299,271,186,121,94,81,83,94,95,91,86,68,55,56,51,48,81,266,599,981,1543,2204,2715,3016,3358,3574
9/13/2013 5:00,532,706,836,896,1021,1054,1063,1050,1039,1029,1002,917,799,675,540,369,310,327,395,518,777,1054,1272,1312,1232,1080,895,734,588,449,323,223,151,94,47,18,9,12,35,92,154,225,291,301,313,310,266,187,123,91,78,86,90,94,93,85,72,53,45,49,55,96,282,601,999,1542,2159,2680,2967,3245,3471,3672
9/13/2013 6:00,670,828,930,980,1062,1063,1054,1032,1021,982,896,795,655,520,410,311,325,393,510,779,1046,1272,1310,1234,1076,908,722,584,446,307,224,152,95,47,16,9,12,35,92,156,228,295,321,310,310,277,187,123,91,79,79,89,84,93,85,72,56,45,44,60,101,280,607,1003,1542,2164,2683,2956,3243,3479,3656,3761
9/13/2013 7:00,820,942,1013,1024,1028,1017,1001,997,952,883,768,628,502,386,340,337,400,514,746,1054,1279,1316,1236,1084,916,736,577,444,308,217,151,96,49,17,9,14,40,96,166,236,301,331,323,314,279,201,125,94,79,82,88,92,88,88,75,65,54,51,53,102,293,593,1010,1542,2164,2686,2956,3198,3469,3651,3739,3763
9/13/2013 8:00,894,1002,1046,1064,1070,1037,989,959,887,766,637,503,395,337,352,401,515,743,1015,1277,1316,1245,1080,907,738,588,437,322,215,158,99,49,19,9,13,40,95,162,236,304,333,340,317,275,201,133,94,80,84,89,90,91,84,76,67,58,50,57,100,304,625,987,1542,2159,2694,2966,3216,3443,3651,3745,3775,3712
9/13/2013 9:00,1179,1356,1414,1438,1421,1345,1222,1116,995,841,702,561,485,481,548,679,820,1101,1341,1419,1328,1154,978,789,628,477,340,249,176,111,50,18,9,15,55,128,211,305,402,454,467,428,357,264,205,177,169,162,147,139,120,106,93,96,86,84,94,111,145,193,269,724,1429,2205,2663,2930,3141,3383,3478,3564,3570,3564
9/13/2013 10:00,1368,1431,1449,1409,1350,1226,1119,999,842,700,561,484,489,548,654,819,1100,1342,1390,1336,1157,973,797,621,480,348,250,177,108,50,18,10,17,55,130,214,305,395,457,460,424,363,268,203,174,170,162,152,139,121,107,93,92,83,84,93,112,151,190,280,734,1425,2204,2649,2941,3150,3364,3488,3546,3571,3574,3555
9/13/2013 11:00,1380,1415,1391,1326,1228,1111,968,824,674,548,478,478,550,678,881,1103,1346,1380,1306,1166,977,796,633,472,347,242,169,103,42,17,9,14,55,130,221,317,404,456,467,427,359,278,208,176,170,163,148,138,121,103,92,89,83,76,80,92,128,171,272,730,1433,2194,2633,2923,3187,3368,3489,3543,3549,3553,3571,3559
9/13/2013 12:00,1382,1369,1335,1254,1127,1000,849,698,566,495,492,571,692,899,1175,1408,1398,1319,1157,1005,814,647,489,348,242,164,98,46,14,8,16,54,129,223,321,414,455,474,435,365,279,213,183,178,166,158,141,125,104,98,93,86,82,82,91,108,135,233,666,1332,2102,2602,2883,3130,3363,3472,3532,3553,3558,3555,3584,3550
9/13/2013 13:00,1345,1326,1258,1129,1004,854,706,569,497,497,588,725,921,1182,1420,1400,1327,1162,982,817,646,490,355,244,167,101,41,18,8,16,55,129,218,322,415,460,463,435,367,284,215,184,178,166,155,143,126,107,99,96,86,87,87,102,121,156,247,673,1332,2105,2582,2926,3120,3347,3494,3545,3560,3562,3536,3532,3512,3476
9/13/2013 14:00,1200,1171,1096,963,817,675,546,463,480,572,706,922,1157,1438,1427,1321,1160,966,806,646,489,357,248,166,99,41,14,7,16,55,130,218,320,409,466,464,429,370,292,212,186,175,165,152,141,125,107,99,96,91,85,87,101,124,159,255,675,1324,2102,2579,2868,3147,3371,3502,3569,3556,3534,3527,3549,3512,3454,3458
9/13/2013 15:00,1156,1083,967,838,687,562,498,493,570,785,951,1203,1423,1472,1360,1171,971,797,640,488,355,249,172,103,44,15,7,14,55,127,216,319,417,459,463,432,363,281,217,184,174,162,149,139,123,108,98,96,92,86,91,111,131,154,268,675,1321,2043,2536,2829,3073,3330,3481,3522,3560,3539,3491,3503,3502,3420,3405,3417
9/13/2013 16:00,1016,926,796,650,542,490,510,579,741,1024,1233,1454,1457,1391,1213,981,791,628,496,355,252,172,102,43,15,6,14,54,127,215,320,410,472,468,433,367,281,211,186,178,165,150,131,123,109,96,93,87,87,92,111,128,152,259,675,1309,2033,2479,2836,3056,3332,3475,3544,3556,3546,3518,3459,3494,3470,3403,3383,3412
9/13/2013 17:00,787,741,644,547,496,513,607,733,972,1315,1445,1505,1400,1265,1068,841,654,510,390,279,183,103,46,15,9,15,51,121,211,303,395,453,491,479,419,318,237,199,188,181,163,137,110,102,95,91,88,100,111,132,134,167,283,716,1273,1936,2420,2756,3038,3301,3490,3549,3559,3558,3549,3480,3451,3447,3431,3401,3386,3423
9/13/2013 18:00,695,639,539,501,495,602,779,965,1245,1534,1495,1404,1240,1066,864,664,503,382,279,186,106,46,15,8,15,50,121,209,302,392,472,493,480,411,318,239,206,187,181,164,143,115,92,89,90,88,93,114,138,139,170,293,710,1297,1931,2416,2728,3016,3278,3438,3563,3552,3564,3573,3551,3478,3430,3417,3421,3425,3440,3445
9/13/2013 19:00,616,546,492,508,601,799,1029,1253,1527,1561,1407,1242,1083,860,686,510,379,274,185,106,48,16,8,14,51,118,206,305,401,477,506,483,409,298,237,207,194,179,164,144,122,100,87,91,87,94,107,138,140,165,301,726,1309,1965,2410,2731,2995,3250,3457,3529,3562,3528,3572,3524,3501,3451,3407,3406,3418,3447,3430,3428
9/13/2013 20:00,522,522,516,623,795,1035,1313,1529,1554,1446,1249,1068,862,677,546,381,272,184,105,48,15,8,14,50,118,206,295,396,463,507,502,411,308,228,204,195,186,163,144,123,104,95,87,86,97,112,127,141,173,304,721,1297,2009,2419,2736,3011,3239,3446,3574,3573,3566,3552,3555,3498,3478,3419,3408,3405,3450,3470,3494,3458
9/13/2013 21:00,389,477,592,807,1066,1403,1623,1631,1578,1420,1198,994,781,618,462,349,234,155,85,37,14,11,37,93,168,252,343,440,500,518,468,341,227,168,142,138,125,116,110,103,104,94,74,87,107,133,164,173,197,466,903,1454,2002,2498,2944,3286,3504,3671,3757,3707,3687,3635,3666,3600,3577,3545,3503,3514,3483,3465,3472,3466
9/13/2013 22:00,488,595,800,1076,1387,1629,1674,1542,1420,1230,992,792,625,468,352,233,155,86,38,15,11,38,92,167,252,344,428,499,522,467,356,237,163,138,119,129,118,110,103,104,98,91,82,110,131,163,173,199,459,910,1438,2005,2519,2942,3289,3502,3664,3746,3774,3686,3639,3597,3652,3590,3539,3506,3482,3479,3468,3476,3489,3474
9/13/2013 23:00,689,823,1076,1402,1625,1690,1577,1400,1225,984,777,607,469,346,235,161,88,36,16,11,37,90,163,247,344,429,488,512,465,358,245,173,131,119,108,118,109,103,102,100,94,96,97,117,160,254,325,612,1056,1651,2158,2606,3029,3346,3579,3687,3755,3760,3675,3614,3545,3496,3475,3425,3373,3358,3301,3303,3282,3280,3287,3275
9/14/2013 0:00,790,1050,1364,1645,1680,1570,1407,1202,994,822,652,525,397,259,174,120,37,14,12,34,89,162,245,340,426,483,503,453,364,250,181,142,122,111,98,110,102,102,97,94,99,109,113,162,246,320,591,1047,1615,2151,2576,2993,3320,3536,3676,3731,3730,3699,3603,3569,3512,3462,3432,3387,3348,3312,3275,3296,3288,3288,3293,3257
9/14/2013 1:00,1010,1364,1603,1685,1567,1408,1205,994,821,672,520,398,265,170,117,35,14,12,34,88,158,246,334,422,480,497,449,355,252,182,138,123,113,100,96,105,105,96,95,98,109,118,159,233,307,581,1016,1631,2138,2586,3013,3350,3574,3671,3760,3731,3699,3634,3598,3555,3492,3452,3414,3384,3328,3293,3267,3309,3300,3292,3260,3172
9/14/2013 2:00,1518,1652,1691,1582,1402,1209,977,792,645,505,372,256,177,109,60,14,10,34,88,159,245,335,418,474,492,447,345,242,180,136,128,116,104,95,97,105,99,98,99,106,117,164,235,303,581,1027,1629,2160,2586,3005,3348,3570,3698,3706,3725,3670,3663,3597,3518,3510,3443,3403,3375,3330,3296,3265,3257,3293,3286,3262,3197,3016
9/14/2013 3:00,1858,1761,1623,1438,1220,1003,799,630,500,376,257,173,105,51,23,13,32,89,159,243,338,420,470,486,431,347,237,173,136,124,117,108,101,94,98,99,96,97,108,114,160,236,319,569,998,1617,2202,2649,3051,3372,3557,3717,3770,3710,3684,3641,3589,3580,3483,3476,3419,3392,3348,3313,3273,3247,3227,3280,3246,3177,3027,2819
9/14/2013 4:00,1916,1648,1461,1238,1024,824,659,515,390,261,175,112,55,19,13,35,90,161,243,337,412,471,476,425,332,233,162,133,120,112,108,103,97,96,98,98,99,107,114,159,229,299,584,1010,1630,2173,2648,3051,3369,3558,3684,3775,3737,3681,3644,3590,3551,3514,3450,3440,3393,3345,3309,3271,3243,3225,3235,3263,3177,3019,2820,2612
9/14/2013 5:00,1712,1479,1269,1030,850,703,572,431,309,204,130,69,29,14,33,89,157,239,330,413,469,490,427,326,219,162,129,118,111,113,118,111,102,92,92,91,96,108,137,150,173,421,906,1525,2138,2657,3066,3360,3557,3690,3749,3755,3731,3675,3653,3647,3583,3551,3502,3503,3448,3409,3358,3303,3263,3260,3248,3186,3023,2807,2589,2376
9/14/2013 6:00,1482,1276,1057,858,715,575,447,296,203,126,62,27,12,30,74,152,238,328,416,469,484,424,322,218,162,128,114,109,111,116,110,105,93,86,89,96,107,135,151,173,416,925,1567,2122,2647,3090,3396,3579,3690,3746,3737,3733,3711,3659,3669,3617,3550,3520,3485,3465,3410,3354,3313,3266,3252,3243,3184,3024,2813,2584,2349,2128
9/14/2013 7:00,1279,1055,836,684,550,406,297,192,123,55,20,14,29,76,149,232,334,420,473,482,398,304,213,156,126,111,101,105,107,102,101,94,88,84,97,109,122,147,171,412,933,1534,2144,2601,3066,3394,3598,3669,3711,3725,3703,3721,3696,3657,3644,3594,3539,3526,3483,3461,3396,3354,3314,3305,3283,3226,3062,2853,2604,2361,2100,1899
9/14/2013 8:00,1049,847,667,531,389,281,189,105,57,18,13,31,73,149,226,324,416,474,486,426,304,206,152,125,111,108,103,108,101,99,94,90,87,92,110,138,140,170,430,920,1532,2108,2648,3039,3371,3598,3724,3726,3719,3703,3689,3663,3682,3625,3602,3557,3522,3498,3452,3406,3362,3315,3309,3287,3223,3062,2858,2636,2358,2100,1866,1728
9/14/2013 9:00,985,815,610,432,318,221,142,69,33,22,35,77,157,250,357,437,520,499,412,302,191,143,130,129,134,137,124,102,91,79,78,99,135,187,208,182,179,435,900,1528,2220,2818,3211,3426,3469,3492,3469,3449,3427,3484,3496,3473,3319,3053,2864,2885,3002,3114,3181,3222,3234,3231,3194,3113,2960,2760,2563,2344,2039,1823,1650,1521
9/14/2013 10:00,739,594,417,300,212,136,69,30,20,32,77,155,251,354,445,514,509,419,306,191,143,129,129,128,136,124,108,91,77,73,100,137,187,203,177,182,434,916,1512,2199,2795,3234,3401,3451,3465,3478,3500,3444,3472,3502,3455,3315,3074,2850,2879,3006,3105,3161,3248,3249,3227,3191,3105,2956,2775,2555,2326,2111,1809,1628,1512,1384
9/14/2013 11:00,540,431,307,215,133,71,29,20,30,75,156,253,370,478,527,514,443,308,203,142,126,128,127,121,117,102,90,71,71,101,142,207,221,200,178,436,905,1543,2212,2761,3171,3408,3405,3451,3452,3483,3473,3483,3508,3499,3307,3076,2883,2898,2998,3126,3196,3244,3283,3271,3232,3160,3051,2892,2700,2447,2151,1907,1642,1489,1383,1266
9/14/2013 12:00,471,342,231,145,70,27,23,36,84,167,263,383,485,541,526,428,331,203,141,126,126,128,123,116,105,94,81,75,102,148,208,228,199,176,444,952,1561,2231,2761,3193,3398,3433,3410,3473,3495,3494,3533,3520,3512,3330,3080,2877,2888,2975,3116,3177,3233,3257,3265,3219,3145,3036,2890,2707,2477,2187,1918,1735,1496,1368,1262,1166
9/14/2013 13:00,315,212,137,68,26,21,33,82,162,261,382,489,537,520,439,312,225,143,127,127,130,124,117,101,99,84,86,109,149,210,220,198,171,440,933,1612,2286,2839,3243,3443,3448,3453,3487,3501,3504,3549,3565,3499,3335,3089,2865,2911,3014,3147,3210,3215,3230,3204,3168,3061,2960,2835,2666,2431,2165,1878,1660,1512,1324,1212,1124,1062
9/14/2013 14:00,204,132,68,30,22,35,87,158,259,380,483,541,518,429,328,221,167,131,125,130,124,117,100,99,84,88,107,146,208,222,197,179,424,974,1590,2285,2857,3267,3452,3448,3466,3473,3528,3499,3549,3562,3526,3307,3096,2884,2877,3019,3126,3218,3241,3225,3205,3153,3073,2937,2791,2604,2432,2160,1897,1679,1505,1381,1248,1121,1057,1045
9/14/2013 15:00,91,50,25,20,33,80,154,239,356,456,514,498,411,313,225,162,147,131,129,125,115,100,92,88,86,109,144,201,220,194,175,415,942,1642,2294,2893,3357,3502,3495,3446,3471,3521,3552,3572,3578,3546,3356,3090,2879,2908,3048,3170,3216,3244,3236,3196,3139,3044,2933,2774,2581,2324,2049,1843,1662,1494,1354,1240,1128,1026,1020,1066
9/14/2013 16:00,55,26,20,32,76,149,237,336,434,489,480,400,303,214,161,148,143,131,125,115,100,92,80,86,109,146,201,216,189,173,406,920,1618,2340,2919,3365,3521,3498,3471,3445,3513,3540,3568,3578,3536,3350,3090,2871,2917,3044,3185,3215,3223,3236,3212,3144,3028,2920,2779,2585,2329,2039,1782,1604,1506,1364,1234,1137,1061,1017,1053,1112
9/14/2013 17:00,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
9/14/2013 18:00,14,29,74,138,231,320,405,437,424,361,279,198,142,133,138,143,132,111,94,89,79,78,98,143,201,219,164,153,396,812,1373,2148,2884,3377,3552,3562,3514,3501,3499,3477,3486,3508,3463,3255,3050,2882,2917,3055,3216,3309,3335,3321,3278,3178,3058,2910,2723,2542,2323,2062,1810,1603,1432,1284,1193,1071,993,949,952,996,1053,1163
9/14/2013 19:00,25,69,140,223,324,402,446,427,351,279,190,140,130,139,140,131,115,96,81,73,69,95,134,191,207,158,147,393,846,1441,2182,2914,3411,3585,3584,3539,3496,3495,3487,3497,3485,3486,3298,3074,2879,2932,3066,3220,3292,3351,3353,3316,3242,3110,2969,2782,2554,2336,2109,1867,1664,1478,1309,1179,1091,996,953,933,973,1044,1132,1296
9/14/2013 20:00,82,152,235,325,413,449,420,351,265,188,131,124,135,142,133,116,102,87,72,69,94,140,194,210,154,154,402,847,1445,2184,2898,3407,3555,3596,3548,3523,3496,3480,3495,3488,3427,3289,3072,2858,2909,3083,3220,3305,3324,3356,3318,3243,3119,2967,2786,2573,2330,2106,1872,1670,1493,1320,1177,1064,993,947,943,971,1041,1143,1266,1550
9/14/2013 21:00,252,302,375,433,448,413,344,280,196,153,149,144,135,131,119,126,76,72,65,83,113,148,169,142,148,366,771,1278,2090,2870,3378,3539,3516,3465,3485,3538,3534,3534,3517,3457,3202,2942,2712,2773,2953,3135,3174,3182,3160,3223,3240,3187,3018,2760,2528,2334,2133,1933,1686,1454,1239,1077,965,921,935,995,1090,1272,1470,1721,2031,2378
9/14/2013 22:00,346,385,447,452,424,350,274,207,152,144,152,138,131,118,104,79,71,68,83,113,150,171,135,147,376,780,1289,2085,2893,3390,3545,3515,3431,3490,3541,3524,3509,3490,3455,3204,2919,2696,2764,2933,3101,3183,3168,3186,3181,3241,3193,3022,2765,2505,2322,2147,1916,1689,1443,1240,1098,984,933,951,993,1103,1290,1471,1704,2038,2392,2720
9/14/2013 23:00,480,464,466,421,361,285,209,154,134,132,136,120,103,97,84,63,65,72,90,113,126,116,142,347,759,1249,2087,2854,3377,3540,3499,3420,3435,3513,3564,3535,3476,3443,3233,2965,2806,2826,2976,3119,3186,3224,3226,3288,3302,3309,3142,2866,2611,2374,2194,1955,1720,1498,1291,1125,1018,960,961,1025,1100,1300,1488,1712,2044,2423,2765,3124
9/15/2013 0:00,1294,1031,758,594,460,345,263,240,215,177,160,141,114,102,99,121,120,153,184,198,199,208,544,1276,2193,3414,4713,5408,5709,5765,5330,5292,5249,5305,5552,5169,5169,5018,4568,4193,4277,4745,5053,5089,4822,5252,5107,5222,5396,5174,4631,4380,3765,3366,2900,2559,2098,1767,1601,1452,1414,1396,1505,1667,2037,2344,2655,3223,3729,4091,4737,5116
9/15/2013 1:00,595,487,397,313,235,186,170,154,134,108,104,82,66,66,69,70,92,113,127,117,139,329,735,1235,2057,2769,3305,3436,3459,3421,3423,3448,3462,3492,3468,3391,3199,2964,2768,2864,3012,3133,3166,3164,3170,3248,3293,3242,3090,2847,2566,2351,2158,1914,1634,1433,1215,1056,955,899,923,981,1067,1221,1382,1603,1923,2317,2650,3022,3351,3578
9/15/2013 2:00,635,461,350,258,204,185,169,143,124,95,90,69,60,58,77,90,112,128,126,137,333,733,1235,2026,2783,3281,3455,3442,3428,3424,3474,3464,3476,3467,3409,3228,2965,2768,2827,3011,3136,3172,3160,3162,3209,3287,3227,3068,2847,2580,2329,2160,1946,1654,1407,1237,1059,953,913,940,1010,1082,1225,1390,1600,1917,2293,2662,3002,3350,3588,3647
9/15/2013 3:00,486,365,274,218,188,179,159,136,112,90,81,67,62,75,90,110,129,124,149,315,749,1173,1958,2663,3147,3356,3395,3378,3411,3431,3426,3466,3426,3387,3212,2983,2787,2836,3028,3143,3169,3167,3149,3189,3245,3220,3044,2804,2559,2302,2098,1867,1606,1377,1168,1044,936,893,911,982,1081,1179,1327,1537,1858,2243,2597,2979,3318,3577,3662,3642
9/15/2013 4:00,416,295,229,201,182,161,141,113,97,80,73,67,70,88,106,122,126,149,331,688,1248,1971,2659,3155,3369,3388,3378,3390,3447,3457,3444,3432,3373,3205,2981,2795,2836,3001,3107,3163,3150,3167,3191,3231,3195,3053,2804,2531,2334,2089,1835,1590,1372,1165,1015,942,905,918,981,1083,1206,1336,1540,1869,2239,2602,2962,3316,3569,3649,3641,3585
9/15/2013 5:00,332,258,212,182,152,124,102,90,79,75,72,75,83,100,118,122,142,341,714,1213,1973,2685,3109,3315,3318,3339,3368,3412,3456,3470,3414,3360,3126,2913,2715,2687,2814,2932,2969,3031,3057,3079,3105,3071,2948,2764,2482,2273,2097,1823,1564,1336,1131,1014,923,897,919,993,1087,1209,1347,1547,1869,2269,2631,2994,3332,3601,3668,3653,3611,3515
9/15/2013 6:00,223,186,160,135,116,95,86,73,72,68,76,80,94,113,119,127,338,728,1213,1965,2695,3122,3308,3337,3331,3380,3434,3438,3496,3452,3336,3164,2910,2711,2735,2854,2933,2989,3039,3059,3119,3116,3082,2954,2755,2493,2274,2075,1892,1563,1323,1100,978,907,868,912,984,1085,1215,1346,1571,1888,2273,2658,2996,3338,3586,3674,3657,3600,3532,3419
9/15/2013 7:00,183,166,137,112,96,85,77,74,65,71,88,104,113,129,139,329,731,1247,1966,2713,3158,3352,3353,3368,3376,3450,3477,3492,3513,3359,3137,2920,2714,2743,2883,3013,3012,3032,3098,3137,3145,3101,2975,2762,2476,2258,2057,1828,1584,1303,1082,933,860,831,838,934,1050,1199,1370,1622,2014,2372,2724,3068,3399,3648,3742,3752,3707,3609,3504,3369
9/15/2013 8:00,187,156,107,93,84,79,72,69,73,87,102,109,112,127,312,714,1245,1969,2706,3138,3348,3350,3352,3393,3440,3485,3527,3480,3445,3190,2936,2718,2703,2881,3007,3062,3048,3078,3138,3149,3117,2997,2786,2485,2255,2057,1845,1568,1297,1082,933,842,813,844,912,1031,1191,1370,1627,2022,2427,2773,3073,3412,3666,3744,3743,3674,3630,3485,3377,3286
9/15/2013 9:00,216,157,105,88,83,83,79,85,92,103,126,150,170,298,579,979,1772,2589,3137,3373,3397,3394,3457,3497,3505,3509,3472,3335,3167,2914,2687,2700,2755,2915,2956,2986,3000,3005,3033,3004,2902,2743,2512,2276,2031,1809,1655,1498,1338,1215,1111,1041,1041,1086,1192,1406,1680,2035,2416,2763,3123,3342,3553,3708,3773,3769,3696,3646,3526,3358,3233,3062
9/15/2013 10:00,144,116,94,81,82,82,84,93,101,125,151,160,303,598,991,1770,2613,3141,3395,3387,3396,3451,3498,3511,3480,3471,3392,3123,2909,2693,2675,2791,2875,2965,2988,3020,3012,3002,2993,2900,2762,2521,2275,2041,1814,1649,1525,1374,1217,1099,1042,1026,1065,1196,1394,1665,2019,2424,2795,3100,3360,3536,3674,3749,3761,3742,3620,3534,3391,3217,3095,2922
9/15/2013 11:00,146,121,100,87,86,91,99,112,129,152,163,266,534,997,1691,2614,3203,3398,3382,3353,3379,3463,3486,3459,3413,3325,3129,2837,2686,2659,2749,2864,2900,2946,2988,3048,3055,3051,2951,2797,2573,2297,2072,1844,1653,1510,1395,1257,1139,1073,1075,1123,1245,1451,1726,2071,2446,2830,3136,3379,3593,3711,3783,3774,3750,3665,3518,3384,3244,3047,2921,2726
9/15/2013 12:00,92,91,86,82,93,103,115,135,155,175,283,538,990,1721,2530,3201,3424,3374,3356,3396,3466,3464,3464,3417,3360,3118,2880,2660,2689,2769,2849,2933,2946,2982,3045,3088,3058,2958,2795,2554,2322,2099,1903,1665,1522,1397,1291,1167,1084,1071,1148,1268,1489,1776,2113,2486,2848,3154,3393,3579,3681,3759,3794,3742,3655,3531,3362,3237,3080,2883,2751,2539
9/15/2013 13:00,106,98,102,106,108,118,137,144,186,286,564,1016,1738,2589,3140,3423,3411,3373,3413,3471,3475,3474,3459,3339,3161,2870,2685,2644,2782,2870,2901,2969,2991,3027,3060,3062,2925,2759,2508,2262,2083,1846,1667,1457,1342,1255,1155,1081,1072,1126,1267,1513,1833,2193,2566,2925,3239,3464,3632,3733,3761,3808,3784,3681,3551,3384,3238,3121,2946,2793,2633,2403
9/15/2013 14:00,133,123,123,125,129,144,153,159,269,557,1021,1754,2552,3183,3396,3395,3395,3409,3463,3485,3482,3434,3377,3171,2914,2683,2680,2757,2888,2932,2952,2999,3027,3066,3057,2957,2758,2525,2273,2079,1868,1661,1480,1345,1230,1158,1084,1062,1128,1252,1499,1829,2185,2549,2929,3239,3458,3638,3710,3767,3759,3761,3684,3553,3391,3246,3095,2967,2797,2626,2430,2157
9/15/2013 15:00,149,142,131,137,150,152,151,267,558,1062,1821,2661,3209,3417,3409,3382,3438,3475,3464,3492,3427,3322,3154,2909,2729,2677,2788,2854,2908,2966,2997,3049,3035,3037,2923,2766,2500,2251,1991,1824,1621,1447,1305,1199,1125,1068,1071,1121,1252,1485,1783,2139,2557,2926,3245,3474,3624,3727,3756,3709,3686,3634,3528,3397,3260,3084,2940,2785,2614,2402,2163,1899
9/15/2013 16:00,175,156,146,157,162,178,294,579,1102,1820,2666,3270,3423,3397,3405,3435,3495,3493,3457,3441,3342,3117,2909,2699,2686,2783,2886,2921,2952,3003,3048,3053,3011,2925,2764,2529,2250,1996,1758,1605,1457,1338,1195,1124,1069,1080,1145,1262,1491,1778,2143,2545,2945,3261,3466,3620,3714,3742,3727,3679,3606,3508,3393,3237,3130,2953,2780,2616,2408,2133,1928,1667
9/15/2013 17:00,173,175,169,173,178,280,534,1013,1859,2598,3233,3434,3444,3408,3471,3540,3555,3523,3431,3378,3164,2916,2720,2700,2847,2893,2909,2875,2888,2920,2887,2893,2774,2606,2376,2149,1892,1665,1506,1393,1231,1142,1020,977,1022,1064,1203,1422,1677,1979,2325,2732,3086,3343,3568,3710,3795,3761,3723,3665,3532,3390,3231,3126,3031,2836,2666,2463,2208,1953,1735,1518
9/15/2013 18:00,154,154,170,183,269,524,1010,1791,2641,3210,3445,3466,3429,3439,3510,3565,3540,3461,3341,3165,2916,2687,2734,2815,2903,2896,2923,2893,2894,2901,2843,2785,2590,2377,2153,1947,1686,1512,1341,1224,1141,1039,994,988,1075,1188,1425,1715,1976,2333,2718,3083,3355,3542,3685,3784,3790,3720,3639,3557,3411,3233,3126,3019,2848,2669,2461,2212,1958,1722,1551,1394
